Partner ISO,Commodity Code,Trade Value
SLB,89,3373467
SLB,90,5234735
SLB,91,186691
SLB,92,75706
SLB,94,4374924
SLB,95,1106190
SLB,96,2221283
SLB,97,50000
SLB,99,18552082
SLE,01,193332
SLE,02,14872979
SLE,03,416254
SLE,04,15088261
SLE,05,559242
SLE,06,403077
SLE,07,7040524
SLE,08,851092
SLE,09,2364434
SLE,10,72068242
SLE,11,7902107
SLE,12,1578674
SLE,13,150021
SLE,14,3163
SLE,15,22409291
SLE,16,12577695
SLE,17,17156040
SLE,18,1164796
SLE,19,15700416
SLE,20,11314112
SLE,21,29822697
SLE,22,26122664
SLE,23,574931
SLE,24,5449196
SLE,25,22140898
SLE,26,54
SLE,27,20148643
SLE,28,2025850
SLE,29,4330274
SLE,30,59005585
SLE,31,1559755
SLE,32,3521225
SLE,33,6847232
SLE,34,11159922
SLE,35,1370389
SLE,36,571167
SLE,37,407375
SLE,38,6056669
SLE,39,41273853
SLE,40,10568308
SLE,41,54999
SLE,42,5732435
SLE,43,2
SLE,44,4196512
SLE,45,5271
SLE,46,25704
SLE,47,10444
SLE,48,12958547
SLE,49,7246031
SLE,50,616387
SLE,52,8991285
SLE,53,16943
SLE,54,2146464
SLE,55,1673905
SLE,56,1098987
SLE,57,446711
SLE,58,88534
SLE,59,269126
SLE,60,356956
SLE,61,5764161
SLE,62,4801453
SLE,63,18033075
SLE,64,10646860
SLE,65,784386
SLE,66,849420
SLE,67,1394262
SLE,68,1770443
SLE,69,18835072
SLE,70,4800003
SLE,71,1443062
SLE,72,29823963
SLE,73,21106534
SLE,74,883095
SLE,75,12006
SLE,76,6128055
SLE,79,111756
SLE,80,139687
SLE,82,6221831
SLE,83,5432394
SLE,84,91371310
SLE,85,56934110
SLE,86,3512584
SLE,87,67972988
SLE,88,566246
SLE,89,22196879
SLE,90,14039699
SLE,91,665056
SLE,92,134735
SLE,94,18596115
SLE,95,1461146
SLE,96,8330206
SLE,97,22570
SLE,99,11020984
SLV,01,7116463
SLV,02,50341651
SLV,03,5059755
SLV,04,68670476
SLV,05,589323
SLV,06,6815764
SLV,07,43002852
SLV,08,80349269
SLV,09,8719591
SLV,10,220142152
SLV,11,34237284
SLV,12,8952826
SLV,13,3377413
SLV,14,600268
SLV,15,135885367
SLV,16,57529750
SLV,17,24521147
SLV,18,22289587
SLV,19,123940089
SLV,20,68425012
SLV,21,217773304
SLV,22,96409428
SLV,23,126003317
SLV,24,8584481
SLV,25,15227303
SLV,26,230413
SLV,27,779534696
SLV,28,38529828
SLV,29,81075826
SLV,30,283921145
SLV,31,44203273
SLV,32,97931118
SLV,33,130610136
SLV,34,106005664
SLV,35,18989246
SLV,36,4598278
SLV,37,7793137
SLV,38,89910607
SLV,39,512193287
SLV,40,98508124
SLV,41,10573085
SLV,42,18462805
SLV,43,47204
SLV,44,34381563
SLV,45,53842
SLV,46,205526
SLV,47,41129772
SLV,48,204646094
SLV,49,29403784
SLV,50,51861
SLV,51,2053839
SLV,52,93149497
SLV,53,1019814
SLV,54,125248559
SLV,55,107864385
SLV,56,16869740
SLV,57,1721064
SLV,58,24281475
SLV,59,23767772
SLV,60,193349522
SLV,61,157553571
SLV,62,109116658
SLV,63,37979401
SLV,64,93221720
SLV,65,4023217
SLV,66,2357950
SLV,67,2986035
SLV,68,23722639
SLV,69,37326482
SLV,70,33349574
SLV,71,18180561
SLV,72,220402983
SLV,73,119471075
SLV,74,6962084
SLV,75,1377827
SLV,76,75909111
SLV,78,1512080
SLV,79,2201830
SLV,80,534841
SLV,81,44219260
SLV,82,28705489
SLV,83,34373473
SLV,84,547392991
SLV,85,599233168
SLV,86,1753040
SLV,87,352256595
SLV,88,142474689
SLV,89,2970990
SLV,90,118932402
SLV,91,5326359
SLV,92,2807279
SLV,94,83065731
SLV,95,32986623
SLV,96,63936618
SLV,97,110427
SLV,99,287516128
SMR,01,553
SMR,02,46465
SMR,03,5110853
SMR,04,69890
SMR,05,18360
SMR,06,1643
SMR,07,114521
SMR,08,602415
SMR,09,717553
SMR,10,52
SMR,12,327188
SMR,13,189681
SMR,14,62
SMR,15,64805
SMR,16,246849
SMR,17,28599
SMR,18,1167856
SMR,19,21434
SMR,20,79512
SMR,21,1732102
SMR,22,211439
SMR,23,5956814
SMR,24,455
SMR,25,86583
SMR,26,14
SMR,27,32450529
SMR,28,957266
SMR,29,2238670
SMR,30,3044996
SMR,31,4700
SMR,32,1556043
SMR,33,3402861
SMR,34,574896
SMR,35,231506
SMR,36,13570
SMR,37,291483
SMR,38,3476279
SMR,39,15122631
SMR,40,561792
SMR,41,27
SMR,42,1100951
SMR,43,3806018
SMR,44,4877672
SMR,45,229
SMR,46,1511
SMR,47,22
SMR,48,10106122
SMR,49,225667
SMR,50,8488
SMR,51,845
SMR,52,248817
SMR,53,22806
SMR,54,37146
SMR,55,194646
SMR,56,4487837
SMR,57,4307
SMR,58,150743
SMR,59,424677
SMR,60,8114
SMR,61,12946104
SMR,62,26660036
SMR,63,1134422
SMR,64,28426406
SMR,65,95243
SMR,66,1484
SMR,67,10261
SMR,68,132504
SMR,69,296950
SMR,70,2248858
SMR,71,2728168
SMR,72,14394242
SMR,73,3708048
SMR,74,89129
SMR,76,16046500
SMR,79,192
SMR,80,38
SMR,81,35526
SMR,82,1219559
SMR,83,1888808
SMR,84,13970526
SMR,85,12926050
SMR,86,39
SMR,87,20940104
SMR,88,2292338
SMR,89,6087
SMR,90,4155647
SMR,91,444732
SMR,92,420643
SMR,94,1127752
SMR,95,5316971
SMR,96,992873
SMR,97,1320157
SMR,99,710503
SOM,01,4657853
SOM,02,5609225
SOM,03,900396
SOM,04,76009167
SOM,05,6662
SOM,06,33688
SOM,07,14120785
SOM,08,12333234
SOM,09,4580635
SOM,10,144928887
SOM,11,91923949
SOM,12,2523206
SOM,13,279042
SOM,14,373880
SOM,15,112041141
SOM,16,21070849
SOM,17,321148798
SOM,18,3058271
SOM,19,90063494
SOM,20,23829973
SOM,21,38516507
SOM,22,9420642
SOM,23,885616
SOM,24,14175746
SOM,25,31304345
SOM,26,41991
SOM,27,31165125
SOM,28,2628218
SOM,29,2170661
SOM,30,45680779
SOM,31,399710
SOM,32,11720336
SOM,33,14287348
SOM,34,22148073
SOM,35,1071856
SOM,36,75110
SOM,37,466268
SOM,38,9546977
SOM,39,59460677
SOM,40,60538028
SOM,41,121302
SOM,42,3154876
SOM,43,155221
SOM,44,56327019
SOM,45,402470
SOM,46,3927132
SOM,47,4412
SOM,48,9448669
SOM,49,730994
SOM,51,296444
SOM,52,1068807
SOM,53,25
SOM,54,27808386
SOM,55,62013321
SOM,56,1410329
SOM,57,6038886
SOM,58,1583216
SOM,59,1516269
SOM,60,2774446
SOM,61,31102708
SOM,62,22646031
SOM,63,24725343
SOM,64,113702201
SOM,65,811174
SOM,66,296464
SOM,67,933445
SOM,68,5844499
SOM,69,19609901
SOM,70,11018111
SOM,71,33227956
SOM,72,71812021
SOM,73,34870671
SOM,74,296926
SOM,76,12339879
SOM,78,3305
SOM,79,480233
SOM,80,4906527
SOM,81,11471
SOM,82,5073543
SOM,83,7869383
SOM,84,66204150
SOM,85,109392947
SOM,86,1981512
SOM,87,113797156
SOM,88,3432605
SOM,89,57045
SOM,90,15750985
SOM,91,455185
SOM,92,125657
SOM,94,46824515
SOM,95,2926868
SOM,96,19059746
SOM,97,1508
SOM,99,4554471
SPM,01,1676
SPM,02,680209
SPM,03,175279
SPM,04,1553817
SPM,05,28929
SPM,06,57364
SPM,07,579311
SPM,08,565795
SPM,09,145754
SPM,10,101813
SPM,11,132471
SPM,12,42627
SPM,13,1380
SPM,15,179831
SPM,16,717372
SPM,17,237906
SPM,18,288374
SPM,19,1351599
SPM,20,668892
SPM,21,3101298
SPM,22,2044646
SPM,23,232556
SPM,24,682325
SPM,25,388307
SPM,27,11534376
SPM,28,90385
SPM,29,42400
SPM,30,2607354
SPM,31,132219
SPM,32,432900
SPM,33,459704
SPM,34,439101
SPM,35,36552
SPM,36,80561
SPM,37,4447
SPM,38,674719
SPM,39,2066739
SPM,40,180597
SPM,41,4742
SPM,42,85749
SPM,43,153
SPM,44,1604227
SPM,46,2645
SPM,48,429457
SPM,49,449157
SPM,51,460
SPM,52,901
SPM,53,334
SPM,54,22995
SPM,55,38783
SPM,56,22124
SPM,57,15541
SPM,58,1727
SPM,59,10098
SPM,60,3
SPM,61,663225
SPM,62,401759
SPM,63,702370
SPM,64,395233
SPM,65,14298
SPM,66,1984
SPM,67,15146
SPM,68,431972
SPM,69,143188
SPM,70,169095
SPM,71,92824
SPM,72,162902
SPM,73,2433213
SPM,74,30820
SPM,75,3061
SPM,76,287257
SPM,79,904
SPM,80,175
SPM,81,131
SPM,82,384452
SPM,83,247925
SPM,84,5889390
SPM,85,3708666
SPM,86,24490
SPM,87,3184994
SPM,88,215329
SPM,89,98965
SPM,90,1658046
SPM,91,31415
SPM,92,26181
SPM,94,3297730
SPM,95,755427
SPM,96,177286
SPM,99,868304
SRB,01,21383057
SRB,02,130081124
SRB,03,41854564
SRB,04,86156190
SRB,05,4195819
SRB,06,25036954
SRB,07,82089937
SRB,08,170158422
SRB,09,29657910
SRB,10,50439911
SRB,11,14478740
SRB,12,56791755
SRB,13,7127346
SRB,14,147178
SRB,15,65721784
SRB,16,73112191
SRB,17,44254856
SRB,18,100773150
SRB,19,118572210
SRB,20,70996961
SRB,21,204400910
SRB,22,142292048
SRB,23,60953940
SRB,24,194662547
SRB,25,90403391
SRB,26,21397048
SRB,27,1302240541
SRB,28,87864177
SRB,29,166077408
SRB,30,677252084
SRB,31,150728373
SRB,32,165663125
SRB,33,250327673
SRB,34,172377527
SRB,35,36799876
SRB,36,18353149
SRB,37,16081466
SRB,38,244232188
SRB,39,1119371789
SRB,40,289721410
SRB,41,131528184
SRB,42,86573732
SRB,43,1223018
SRB,44,232662379
SRB,45,1866612
SRB,46,579760
SRB,47,38222037
SRB,48,476723790
SRB,49,40029264
SRB,50,1503761
SRB,51,16323590
SRB,52,64544000
SRB,53,2543328
SRB,54,93363809
SRB,55,61790103
SRB,56,74049886
SRB,57,24031047
SRB,58,28689111
SRB,59,95689923
SRB,60,98371928
SRB,61,202656605
SRB,62,147359145
SRB,63,45770732
SRB,64,145892478
SRB,65,3964686
SRB,66,2321959
SRB,67,1776997
SRB,68,100379497
SRB,69,94010914
SRB,70,188835006
SRB,71,19687426
SRB,72,497720842
SRB,73,469504205
SRB,74,193677969
SRB,75,3391081
SRB,76,319586234
SRB,78,4993455
SRB,79,18281738
SRB,80,1171528
SRB,81,12337094
SRB,82,72400439
SRB,83,123589004
SRB,84,2138103975
SRB,85,1877290895
SRB,86,108962291
SRB,87,1668416361
SRB,88,87644029
SRB,89,6319682
SRB,90,364456750
SRB,91,27890713
SRB,92,3541586
SRB,94,232460643
SRB,95,77955283
SRB,96,110158938
SRB,97,4364906
SRB,99,407686935
SSD,01,23834
SSD,02,481989
SSD,03,207770
SSD,04,2809516
SSD,06,152047
SSD,07,8839995
SSD,08,610135
SSD,09,2089528
SSD,10,72156899
SSD,11,20781883
SSD,12,708647
SSD,13,2
SSD,14,561
SSD,15,12577397
SSD,16,47681
SSD,17,53713082
SSD,18,8196
SSD,19,2989355
SSD,20,3261337
SSD,21,5983983
SSD,22,10108412
SSD,23,624629
SSD,24,2600009
SSD,25,8821674
SSD,26,26059
SSD,27,885734
SSD,28,114215
SSD,29,208663
SSD,30,16785666
SSD,31,90042
SSD,32,1771187
SSD,33,809589
SSD,34,7346039
SSD,35,196131
SSD,36,1156822
SSD,37,145021
SSD,38,3026425
SSD,39,6574121
SSD,40,3300787
SSD,41,21
SSD,42,233117
SSD,43,167277
SSD,44,417560
SSD,45,89633
SSD,46,721
SSD,47,209
SSD,48,2613613
SSD,49,1368202
SSD,52,2200535
SSD,53,959
SSD,54,894897
SSD,55,1693037
SSD,56,1377811
SSD,57,6514
SSD,58,23797
SSD,59,47131
SSD,60,3415065
SSD,61,777243
SSD,62,1676716
SSD,63,10339641
SSD,64,734905
SSD,65,136745
SSD,66,5402
SSD,68,185278
SSD,69,739290
SSD,70,249020
SSD,71,6493
SSD,72,9622016
SSD,73,19555087
SSD,74,178025
SSD,75,1480
SSD,76,544011
SSD,78,1262
SSD,79,447
SSD,81,4125
SSD,82,613879
SSD,83,218820
SSD,84,20417354
SSD,85,20839421
SSD,86,3452266
SSD,87,27465411
SSD,88,1219358
SSD,89,206189
SSD,90,5693299
SSD,91,66365
SSD,92,15976
SSD,94,7565503
SSD,95,408704
SSD,96,296688
SSD,99,1257152
STP,01,38258
STP,02,2536752
STP,03,109268
STP,04,2275850
STP,05,10574
STP,06,533
STP,07,1497913
STP,08,441688
STP,09,140452
STP,10,3113104
STP,11,3436967
STP,12,87073
STP,13,29210
STP,15,2605480
STP,16,1392530
STP,17,2093548
STP,18,196385
STP,19,2514347
STP,20,1476158
STP,21,1366801
STP,22,8584225
STP,23,925702
STP,24,25
STP,25,1284965
STP,26,2
STP,27,1089710
STP,28,557469
STP,29,289707
STP,30,2337325
STP,31,86515
STP,32,965102
STP,33,576918
STP,34,2016564
STP,35,42780
STP,36,82218
STP,37,70713
STP,38,1515664
STP,39,4329771
STP,40,1083795
STP,41,6529
STP,42,188794
STP,44,832293
STP,45,1924
STP,46,5181
STP,48,768290
STP,49,405887
STP,52,42565
STP,53,4502
STP,54,63361
STP,55,48455
STP,56,109967
STP,57,14972
STP,58,25637
STP,59,23203
STP,60,19937
STP,61,983948
STP,62,446392
STP,63,2136649
STP,64,1167956
STP,65,149775
STP,66,57186
STP,67,13835
STP,68,394223
STP,69,1485948
STP,70,401201
STP,71,60032
STP,72,1625377
STP,73,4495688
STP,74,105950
STP,75,1271
STP,76,1017537
STP,78,2112
STP,79,3115
STP,80,129404
STP,82,697027
STP,83,564183
STP,84,7296380
STP,85,13766550
STP,86,42597
STP,87,5025518
STP,88,97663
STP,89,13175632
STP,90,1722566
STP,91,24847
STP,92,37779
STP,94,3468108
STP,95,261739
STP,96,458708
STP,97,1700
STP,99,792059
SUR,01,342610
SUR,02,22323266
SUR,03,2760785
SUR,04,13439857
SUR,05,97369
SUR,06,885961
SUR,07,8918638
SUR,08,2448057
SUR,09,2250592
SUR,10,5487447
SUR,11,3183908
SUR,12,885221
SUR,13,276684
SUR,14,8597
SUR,15,14158264
SUR,16,7410085
SUR,17,13310554
SUR,18,2217148
SUR,19,23391380
SUR,20,15233671
SUR,21,20299162
SUR,22,35577520
SUR,23,7629449
SUR,24,1783872
SUR,25,10950146
SUR,26,84485
SUR,27,14346604
SUR,28,22460040
SUR,29,3224077
SUR,30,14062903
SUR,31,5286989
SUR,32,7035566
SUR,33,12534012
SUR,34,7217629
SUR,35,812480
SUR,36,1747459
SUR,37,290771
SUR,38,14155722
SUR,39,48188150
SUR,40,14782066
SUR,41,11119
SUR,42,2953206
SUR,43,26999
SUR,44,3380538
SUR,45,14809
SUR,46,50665
SUR,47,197391
SUR,48,20537987
SUR,49,2274624
SUR,51,215
SUR,52,1755660
SUR,53,119050
SUR,54,1974175
SUR,55,457898
SUR,56,1789773
SUR,57,564926
SUR,58,240275
SUR,59,943215
SUR,60,262185
SUR,61,5237944
SUR,62,12012226
SUR,63,4386865
SUR,64,10102919
SUR,65,357625
SUR,66,242242
SUR,67,1087798
SUR,68,5249302
SUR,69,7680168
SUR,70,3844706
SUR,71,1552851
SUR,72,17057826
SUR,73,41217255
SUR,74,15229813
SUR,75,41626
SUR,76,10176519
SUR,78,21750
SUR,79,638774
SUR,80,389618
SUR,81,58020
SUR,82,6740895
SUR,83,4883215
SUR,84,171599309
SUR,85,73771394
SUR,86,475677
SUR,87,73217838
SUR,88,2217216
SUR,89,1930671
SUR,90,18752109
SUR,91,1051546
SUR,92,300583
SUR,94,15881984
SUR,95,7302800
SUR,96,7678345
SUR,97,96230
SUR,99,32636135
SVK,01,91697084
SVK,02,628012111
SVK,03,70223927
SVK,04,382815253
SVK,05,24901616
SVK,06,96002739
SVK,07,235594821
SVK,08,308694949
SVK,09,325575240
SVK,10,107421243
SVK,11,39794986
SVK,12,94065824
SVK,13,10261017
SVK,14,1818345
SVK,15,286781921
SVK,16,245208412
SVK,17,140013986
SVK,18,366101799
SVK,19,322337351
SVK,20,190994962
SVK,21,323277082
SVK,22,426875316
SVK,23,240663326
SVK,24,122469538
SVK,25,125359503
SVK,26,117136845
SVK,27,3849688610
SVK,28,262401605
SVK,29,364549431
SVK,30,1598679780
SVK,31,125432870
SVK,32,473941703
SVK,33,376120770
SVK,34,370230554
SVK,35,90775845
SVK,36,13823302
SVK,37,31268287
SVK,38,689904131
SVK,39,3330862067
SVK,40,1255313570
SVK,41,231680356
SVK,42,205744560
SVK,43,4504009
SVK,44,522288984
SVK,45,3172268
SVK,46,5025748
SVK,47,89252325
SVK,48,776813654
SVK,49,148802837
SVK,50,1401615
SVK,51,28827873
SVK,52,75730795
SVK,53,2371865
SVK,54,118891385
SVK,55,60165463
SVK,56,136634546
SVK,57,54516952
SVK,58,40772225
SVK,59,171860873
SVK,60,71104751
SVK,61,779470929
SVK,62,574271231
SVK,63,176246275
SVK,64,734181251
SVK,65,30596247
SVK,66,7626739
SVK,67,9740315
SVK,68,271281787
SVK,69,180929398
SVK,70,561730370
SVK,71,191439587
SVK,72,1958666017
SVK,73,2006774629
SVK,74,527071633
SVK,75,11852440
SVK,76,963455190
SVK,78,5871752
SVK,79,128644704
SVK,80,21637416
SVK,81,21776234
SVK,82,619309165
SVK,83,634650492
SVK,84,9365738751
SVK,85,13550041093
SVK,86,201817527
SVK,87,10357562026
SVK,88,38790277
SVK,89,8576686
SVK,90,2971973214
SVK,91,86689025
SVK,92,16741841
SVK,94,1584439230
SVK,95,355728002
SVK,96,286493336
SVK,97,914994
SVK,99,814117633
SVN,01,33947118
SVN,02,242397451
SVN,03,77685417
SVN,04,167394137
SVN,05,8780064
SVN,06,54219363
SVN,07,158086321
SVN,08,234251763
SVN,09,150459976
SVN,10,65365314
SVN,11,37184258
SVN,12,43421966
SVN,13,15245490
SVN,14,1197399
SVN,15,90959728
SVN,16,79376100
SVN,17,76539885
SVN,18,107075364
SVN,19,173280772
SVN,20,101395845
SVN,21,176793240
SVN,22,163579246
SVN,23,409294569
SVN,24,75161009
SVN,25,103367855
SVN,26,113267397
SVN,27,2125530010
SVN,28,253866090
SVN,29,556922264
SVN,30,1110502509
SVN,31,80630932
SVN,32,172843400
SVN,33,200816897
SVN,34,163727871
SVN,35,51113866
SVN,36,5750702
SVN,37,20435882
SVN,38,376202453
SVN,39,1538287293
SVN,40,518445382
SVN,41,184418943
SVN,42,174070308
SVN,43,3230796
SVN,44,537973722
SVN,45,2149754
SVN,46,3252573
SVN,47,256878278
SVN,48,608644558
SVN,49,93429670
SVN,50,4103514
SVN,51,10571957
SVN,52,58988696
SVN,53,17151060
SVN,54,155636503
SVN,55,80395468
SVN,56,62694567
SVN,57,15722941
SVN,58,18502535
SVN,59,67614921
SVN,60,82300007
SVN,61,369066099
SVN,62,287117239
SVN,63,167503092
SVN,64,284456411
SVN,65,17756282
SVN,66,14742266
SVN,67,9448462
SVN,68,149265655
SVN,69,99696806
SVN,70,186300897
SVN,71,77688021
SVN,72,1459873437
SVN,73,716662990
SVN,74,192424639
SVN,75,47175011
SVN,76,691042882
SVN,78,78821985
SVN,79,66204368
SVN,80,4293827
SVN,81,52855933
SVN,82,225238443
SVN,83,166062591
SVN,84,3020957432
SVN,85,3544582089
SVN,86,46673135
SVN,87,4291629371
SVN,88,27678598
SVN,89,23157054
SVN,90,637208448
SVN,91,56823821
SVN,92,10169775
SVN,94,626559538
SVN,95,196813965
SVN,96,118122422
SVN,97,289817
SVN,99,243510125
SWE,01,40285392
SWE,02,1078025885
SWE,03,850233453
SWE,04,965345197
SWE,05,32478831
SWE,06,405087496
SWE,07,668698973
SWE,08,970605794
SWE,09,502142026
SWE,10,158812745
SWE,11,79296580
SWE,12,136004538
SWE,13,17649807
SWE,14,2819714
SWE,15,588284885
SWE,16,758932719
SWE,17,293144524
SWE,18,450073341
SWE,19,734646708
SWE,20,764437299
SWE,21,775286665
SWE,22,1461696000
SWE,23,508876788
SWE,24,180199428
SWE,25,280217199
SWE,26,605778373
SWE,27,10160471648
SWE,28,963150202
SWE,29,1556703334
SWE,30,4256686320
SWE,31,288174920
SWE,32,747050575
SWE,33,936013730
SWE,34,694498791
SWE,35,213735564
SWE,36,57463273
SWE,37,53124674
SWE,38,1698348634
SWE,39,4932369885
SWE,40,1564081484
SWE,41,58163444
SWE,42,485484256
SWE,43,25048233
SWE,44,1754478049
SWE,45,4457358
SWE,46,16701275
SWE,47,244620050
SWE,48,1458686976
SWE,49,588104135
SWE,50,1270395
SWE,51,48352835
SWE,52,46214181
SWE,53,11741715
SWE,54,94321346
SWE,55,66339732
SWE,56,222027023
SWE,57,235342326
SWE,58,42332246
SWE,59,142791854
SWE,60,30363445
SWE,61,1813580447
SWE,62,2136486173
SWE,63,577586932
SWE,64,1027621035
SWE,65,115891685
SWE,66,18933125
SWE,67,38236188
SWE,68,585656013
SWE,69,364969330
SWE,70,739070121
SWE,71,424198609
SWE,72,3230962781
SWE,73,3279565613
SWE,74,750591492
SWE,75,297321592
SWE,76,1365636516
SWE,78,35279325
SWE,79,82678468
SWE,80,5311811
SWE,81,153327286
SWE,82,813095357
SWE,83,715025827
SWE,84,17368508066
SWE,85,16080511533
SWE,86,356423622
SWE,87,16879678068
SWE,88,1316236191
SWE,89,252184403
SWE,90,3982979081
SWE,91,263743501
SWE,92,50627851
SWE,94,3587476020
SWE,95,947716238
SWE,96,442295947
SWE,97,66088459
SWE,99,2093345640
SWZ,01,2340108
SWZ,02,11129371
SWZ,03,2683419
SWZ,04,20176465
SWZ,05,799046
SWZ,06,1990613
SWZ,07,12500654
SWZ,08,7783450
SWZ,09,8679363
SWZ,10,53106286
SWZ,11,2372913
SWZ,12,3327837
SWZ,13,5559227
SWZ,14,2660
SWZ,15,10018714
SWZ,16,7446686
SWZ,17,14126463
SWZ,18,2101686
SWZ,19,20352431
SWZ,20,15127305
SWZ,21,13348355
SWZ,22,26595636
SWZ,23,20844188
SWZ,24,3927057
SWZ,25,21748795
SWZ,26,1049387
SWZ,27,180279636
SWZ,28,8360981
SWZ,29,26067566
SWZ,30,51431787
SWZ,31,15972095
SWZ,32,9404187
SWZ,33,61721890
SWZ,34,16546170
SWZ,35,4393990
SWZ,36,1416022
SWZ,37,361209
SWZ,38,20169623
SWZ,39,60146925
SWZ,40,14831520
SWZ,41,166091
SWZ,42,3486229
SWZ,43,7167
SWZ,44,14435864
SWZ,45,6878
SWZ,46,35055
SWZ,47,17495
SWZ,48,28883926
SWZ,49,8671606
SWZ,50,98370
SWZ,51,123712
SWZ,52,13821058
SWZ,53,149059
SWZ,54,5677143
SWZ,55,7921462
SWZ,56,960994
SWZ,57,1072734
SWZ,58,2860459
SWZ,59,1472972
SWZ,60,7102193
SWZ,61,15658320
SWZ,62,15274403
SWZ,63,4747415
SWZ,64,15499483
SWZ,65,898326
SWZ,66,276826
SWZ,67,1692233
SWZ,68,5072836
SWZ,69,8522589
SWZ,70,4560808
SWZ,71,44686598
SWZ,72,21071737
SWZ,73,40898354
SWZ,74,6364572
SWZ,75,45487
SWZ,76,8149170
SWZ,78,15526
SWZ,79,46510
SWZ,80,46952
SWZ,81,127607
SWZ,82,5587517
SWZ,83,5329205
SWZ,84,87808938
SWZ,85,76369123
SWZ,86,4775931
SWZ,87,106889974
SWZ,88,2315646
SWZ,89,253483
SWZ,90,21668120
SWZ,91,1024145
SWZ,92,349652
SWZ,94,37624877
SWZ,95,2434003
SWZ,96,14736420
SWZ,97,1037708
SWZ,99,7661335
SXM,01,52791
SXM,02,13140244
SXM,03,4711490
SXM,04,8635049
SXM,05,56654
SXM,06,1885554
SXM,07,3627142
SXM,08,3800218
SXM,09,1344239
SXM,10,1116793
SXM,11,1091120
SXM,12,98068
SXM,13,7941
SXM,14,3332
SXM,15,1339393
SXM,16,3451167
SXM,17,1052517
SXM,18,1280171
SXM,19,7230484
SXM,20,6610570
SXM,21,22802623
SXM,22,31352488
SXM,23,2100659
SXM,24,4163385
SXM,25,1561287
SXM,26,44123
SXM,27,9761899
SXM,28,347849
SXM,29,386456
SXM,30,5312657
SXM,31,19037
SXM,32,4510489
SXM,33,23553534
SXM,34,4990334
SXM,35,196727
SXM,36,263831
SXM,37,639222
SXM,38,2402573
SXM,39,7663708
SXM,40,3568354
SXM,41,40322
SXM,42,1496368
SXM,43,14968
SXM,44,5096466
SXM,45,14343
SXM,46,6971
SXM,47,2
SXM,48,4227438
SXM,49,1576243
SXM,50,8509
SXM,52,21177
SXM,53,7138
SXM,54,30363
SXM,55,49442
SXM,56,372119
SXM,57,551473
SXM,58,44452
SXM,59,310145
SXM,60,96973
SXM,61,2992083
SXM,62,3262960
SXM,63,3892251
SXM,64,2759423
SXM,65,163580
SXM,66,301791
SXM,67,1297662
SXM,68,1258528
SXM,69,2014756
SXM,70,1523568
SXM,71,380740940
SXM,72,1578607
SXM,73,6637771
SXM,74,360737
SXM,75,18803
SXM,76,3906175
SXM,78,6876
SXM,79,15143
SXM,80,8615
SXM,81,33024
SXM,82,1823039
SXM,83,1651343
SXM,84,41124482
SXM,85,40026710
SXM,86,122229
SXM,87,39465986
SXM,88,5392782
SXM,89,13014844
SXM,90,9429473
SXM,91,32797973
SXM,92,517738
SXM,94,9113757
SXM,95,4204057
SXM,96,1654444
SXM,97,492206
SXM,99,39182976
SYC,01,270003
SYC,02,11597929
SYC,03,92175303
SYC,04,8356465
SYC,05,308385
SYC,06,231870
SYC,07,6581838
SYC,08,5052869
SYC,09,3437010
SYC,10,4256459
SYC,11,2739842
SYC,12,1064977
SYC,13,35279
SYC,14,6126
SYC,15,16420510
SYC,16,3741796
SYC,17,2186395
SYC,18,1424477
SYC,19,7669344
SYC,20,9247953
SYC,21,15157459
SYC,22,16476042
SYC,23,4501562
SYC,24,6539220
SYC,25,5944477
SYC,26,587132
SYC,27,56695154
SYC,28,940582
SYC,29,426427
SYC,30,6783085
SYC,31,214940
SYC,32,3404521
SYC,33,5984799
SYC,34,5776758
SYC,35,919144
SYC,36,323785
SYC,37,668482
SYC,38,4061578
SYC,39,21874579
SYC,40,5574691
SYC,41,500
SYC,42,1397606
SYC,43,52699
SYC,44,14650757
SYC,45,28432
SYC,46,202410
SYC,47,30386
SYC,48,12379856
SYC,49,5951025
SYC,50,2374
SYC,51,57121
SYC,52,339326
SYC,53,24694
SYC,54,334849
SYC,55,332391
SYC,56,9629186
SYC,57,610530
SYC,58,94871
SYC,59,232903
SYC,60,86091
SYC,61,2298492
SYC,62,3011663
SYC,63,4106297
SYC,64,2653663
SYC,65,187684
SYC,66,266188
SYC,67,84148
SYC,68,4315690
SYC,69,7893525
SYC,70,2606044
SYC,71,2720856
SYC,72,17450872
SYC,73,22802316
SYC,74,1919259
SYC,75,31082
SYC,76,5322484
SYC,78,1306
SYC,79,390927
SYC,80,38117
SYC,81,17604
SYC,82,4660536
SYC,83,12412336
SYC,84,81297258
SYC,85,54683576
SYC,86,675432
SYC,87,55166845
SYC,88,5190820
SYC,89,44651304
SYC,90,13192929
SYC,91,39309734
SYC,92,54799
SYC,94,19862943
SYC,95,6969596
SYC,96,2198473
SYC,97,1683615
SYC,99,25024056
SYR,01,27437109
SYR,02,18169232
SYR,03,3420368
SYR,04,84603221
SYR,05,61771
SYR,06,91971
SYR,07,70176825
SYR,08,34889090
SYR,09,158025914
SYR,10,110793020
SYR,11,120566483
SYR,12,21061636
SYR,13,1511576
SYR,14,559563
SYR,15,195643719
SYR,16,30524556
SYR,17,213392056
SYR,18,20027956
SYR,19,107542869
SYR,20,36417560
SYR,21,60067867
